game_id,move_number,player,from_row,from_col,to_row,to_col,piece_type,captures,promotion,classification,move_score,outcome_contribution,timestamp
d9dd7ee1,77,white,6,7,5,6,pion,,False,end_game,9.5,positive,2025-04-26 15:41:18
d9dd7ee1,78,black,3,6,4,5,pion,,False,end_game,9.5,negative,2025-04-26 15:41:18
d9dd7ee1,79,white,5,6,3,4,pion,"4,5",False,capture,18.5,positive,2025-04-26 15:41:20
d9dd7ee1,80,black,0,9,1,8,pion,,False,end_game,6.5,negative,2025-04-26 15:41:20
d9dd7ee1,81,white,9,6,8,5,pion,,False,end_game,8.5,positive,2025-04-26 15:41:22
d9dd7ee1,82,black,1,8,2,7,pion,,False,end_game,7.5,negative,2025-04-26 15:41:23
d9dd7ee1,83,white,3,8,1,6,pion,"2,7",False,capture,17.5,positive,2025-04-26 15:41:24
d9dd7ee1,84,black,1,2,2,3,pion,,False,end_game,7.5,negative,2025-04-26 15:41:25
d9dd7ee1,85,white,3,4,1,2,pion,"2,3",False,capture,16.5,positive,2025-04-26 15:41:26
d9dd7ee1,86,black,0,1,2,3,pion,"1,2",False,capture,17.5,negative,2025-04-26 15:41:26
d9dd7ee1,87,white,8,5,7,4,pion,,False,end_game,8.5,positive,2025-04-26 15:41:29
d9dd7ee1,88,black,2,3,3,4,pion,,False,end_game,8.5,negative,2025-04-26 15:41:29
d9dd7ee1,89,white,7,4,6,3,pion,,False,end_game,8.5,positive,2025-04-26 15:41:30
d9dd7ee1,90,black,3,4,4,5,pion,,False,end_game,9.5,negative,2025-04-26 15:41:31
d9dd7ee1,91,white,9,4,8,5,pion,,False,end_game,8.5,positive,2025-04-26 15:41:34
d9dd7ee1,92,black,4,5,5,4,pion,,False,end_game,9.5,negative,2025-04-26 15:41:34
d9dd7ee1,93,white,6,3,4,5,pion,"5,4",False,capture,19.5,positive,2025-04-26 15:41:36
