game_id,move_number,player,from_row,from_col,to_row,to_col,piece_type,captures,promotion,classification,move_score,outcome_contribution,timestamp
0d0c238b,1,white,6,1,5,0,pion,,False,opening,7.5,positive,2025-04-26 15:46:29
0d0c238b,2,black,3,6,4,5,pion,,False,opening,9.5,negative,2025-04-26 15:46:29
0d0c238b,3,white,6,3,5,2,pion,,False,opening,8.5,positive,2025-04-26 15:46:31
0d0c238b,4,black,4,5,5,4,pion,,False,opening,9.5,negative,2025-04-26 15:46:32
0d0c238b,5,white,6,5,4,3,pion,"5,4",False,capture,18.5,positive,2025-04-26 15:46:34
0d0c238b,6,black,3,2,5,4,pion,"4,3",False,capture,19.5,negative,2025-04-26 15:46:34
0d0c238b,7,white,7,4,6,5,pion,,False,opening,9.5,positive,2025-04-26 15:46:37
0d0c238b,8,black,3,4,4,5,pion,,False,opening,9.5,negative,2025-04-26 15:46:38
0d0c238b,9,white,6,5,4,3,pion,"5,4",False,capture,18.5,positive,2025-04-26 15:46:43
0d0c238b,10,black,4,5,5,4,pion,,False,middle_game,9.5,negative,2025-04-26 15:46:44
0d0c238b,11,white,4,3,6,5,pion,"5,4",False,capture,19.5,positive,2025-04-26 15:46:45
0d0c238b,12,black,3,8,4,7,pion,,False,middle_game,8.5,negative,2025-04-26 15:46:46
0d0c238b,13,white,7,2,6,3,pion,,False,middle_game,8.5,positive,2025-04-26 15:46:49
0d0c238b,14,black,2,7,3,6,pion,,False,middle_game,8.5,negative,2025-04-26 15:46:49
0d0c238b,15,white,6,5,5,4,pion,,False,middle_game,9.5,positive,2025-04-26 15:46:50
0d0c238b,16,black,3,6,4,5,pion,,False,middle_game,9.5,negative,2025-04-26 15:46:51
0d0c238b,17,white,5,4,5,8,pion,"4,5;4,7",False,multiple_capture,28.5,positive,2025-04-26 15:46:53
0d0c238b,18,black,2,5,3,6,pion,,False,middle_game,8.5,negative,2025-04-26 15:46:54
0d0c238b,19,white,6,7,5,6,pion,,False,middle_game,9.5,positive,2025-04-26 15:46:55
0d0c238b,20,black,3,6,4,5,pion,,False,middle_game,9.5,negative,2025-04-26 15:46:56
