game_id,move_number,player,from_row,from_col,to_row,to_col,piece_type,captures,promotion,classification,move_score,outcome_contribution,timestamp
a83a3d92,69,white,4,5,3,4,pion,,False,end_game,8.5,positive,2025-04-26 16:08:16
a83a3d92,70,black,2,7,3,6,pion,,False,end_game,8.5,negative,2025-04-26 16:08:16
a83a3d92,71,white,1,0,5,4,dame,,False,end_game,11.5,positive,2025-04-26 16:08:17
a83a3d92,72,black,3,6,4,5,pion,,False,end_game,9.5,negative,2025-04-26 16:08:18
a83a3d92,73,white,5,4,2,7,dame,"4,5",False,king_capture,19.5,positive,2025-04-26 16:08:22
a83a3d92,74,black,0,5,1,4,pion,,False,end_game,7.5,negative,2025-04-26 16:08:22
a83a3d92,75,white,2,7,3,6,dame,,False,end_game,10.5,positive,2025-04-26 16:08:26
a83a3d92,76,black,1,4,2,5,pion,,False,end_game,8.5,negative,2025-04-26 16:08:26
a83a3d92,77,white,3,6,1,4,dame,"2,5",False,king_capture,19.5,positive,2025-04-26 16:08:27
a83a3d92,78,black,0,1,1,2,pion,,False,end_game,6.5,negative,2025-04-26 16:08:28
a83a3d92,79,white,1,4,2,3,dame,,False,end_game,9.5,positive,2025-04-26 16:08:29
a83a3d92,80,black,1,2,2,1,pion,,False,end_game,6.5,negative,2025-04-26 16:08:30
a83a3d92,81,white,3,0,1,2,pion,"2,1",False,capture,16.5,positive,2025-04-26 16:08:32
