game_id,move_number,player,from_row,from_col,to_row,to_col,piece_type,captures,promotion,classification,move_score,outcome_contribution,timestamp
4e507452,39,white,6,7,5,6,pion,,False,middle_game,9.5,positive,2025-04-26 16:05:25
4e507452,40,black,3,6,4,5,pion,,False,middle_game,9.5,negative,2025-04-26 16:05:25
4e507452,41,white,5,6,3,4,pion,"4,5",False,capture,18.5,positive,2025-04-26 16:05:27
4e507452,42,black,3,0,4,1,pion,,False,middle_game,7.5,negative,2025-04-26 16:05:28
4e507452,43,white,5,0,3,2,pion,"4,1",False,capture,17.5,positive,2025-04-26 16:05:29
4e507452,44,black,2,9,3,8,pion,,False,middle_game,7.5,negative,2025-04-26 16:05:30
4e507452,45,white,6,5,5,6,pion,,False,middle_game,9.5,positive,2025-04-26 16:05:31
4e507452,46,black,3,8,4,7,pion,,False,middle_game,8.5,negative,2025-04-26 16:05:32
4e507452,47,white,5,6,3,8,pion,"4,7",False,capture,17.5,positive,2025-04-26 16:05:33
4e507452,48,black,1,2,2,3,pion,,False,middle_game,7.5,negative,2025-04-26 16:05:34
4e507452,49,white,3,2,1,4,pion,"2,3",False,capture,17.5,positive,2025-04-26 16:05:38
4e507452,50,black,0,5,4,5,pion,"1,4;3,4",False,multiple_capture,29.5,negative,2025-04-26 16:05:39
4e507452,51,white,7,8,6,7,pion,,False,middle_game,8.5,positive,2025-04-26 16:05:42
4e507452,52,black,4,5,5,4,pion,,False,middle_game,9.5,negative,2025-04-26 16:05:42
4e507452,53,white,8,3,7,4,pion,,False,middle_game,8.5,positive,2025-04-26 16:05:43
4e507452,54,black,5,4,6,5,pion,,False,middle_game,9.5,negative,2025-04-26 16:05:44
4e507452,55,white,7,4,5,6,pion,"6,5",False,capture,19.5,positive,2025-04-26 16:05:45
4e507452,56,black,1,8,2,7,pion,,False,middle_game,7.5,negative,2025-04-26 16:05:46
4e507452,57,white,3,8,1,6,pion,"2,7",False,capture,17.5,positive,2025-04-26 16:05:48
4e507452,58,black,0,7,2,5,pion,"1,6",False,capture,18.5,negative,2025-04-26 16:05:49
4e507452,59,white,5,6,4,5,pion,,False,middle_game,9.5,positive,2025-04-26 16:05:51
4e507452,60,black,2,5,3,6,pion,,False,middle_game,8.5,negative,2025-04-26 16:05:52
4e507452,61,white,4,5,2,7,pion,"3,6",False,capture,17.5,positive,2025-04-26 16:05:54
4e507452,62,black,1,0,2,1,pion,,False,end_game,6.5,negative,2025-04-26 16:05:54
4e507452,63,white,5,2,4,3,pion,,False,end_game,8.5,positive,2025-04-26 16:05:56
4e507452,64,black,2,1,3,2,pion,,False,end_game,7.5,negative,2025-04-26 16:05:57
4e507452,65,white,4,3,2,1,pion,"3,2",False,capture,16.5,positive,2025-04-26 16:05:58
4e507452,66,black,0,9,1,8,pion,,False,end_game,6.5,negative,2025-04-26 16:05:58
4e507452,67,white,2,7,0,9,pion,"1,8",True,capture_promotion,30.5,positive,2025-04-26 16:06:00
4e507452,68,black,0,1,1,2,pion,,False,end_game,6.5,negative,2025-04-26 16:06:01
4e507452,69,white,2,1,0,3,pion,"1,2",True,capture_promotion,31.5,positive,2025-04-26 16:06:04
4e507452,70,black,6,9,7,8,pion,,False,end_game,7.5,negative,2025-04-26 16:06:05
4e507452,71,white,8,7,6,9,pion,"7,8",False,capture,17.5,positive,2025-04-26 16:06:07
