game_id,move_number,player,from_row,from_col,to_row,to_col,piece_type,captures,promotion,classification,move_score,outcome_contribution,timestamp
8cc0b5ad,65,white,2,5,1,4,pion,,False,end_game,7.5,positive,2025-04-26 15:38:06
8cc0b5ad,66,black,4,7,5,8,pion,,False,end_game,8.5,negative,2025-04-26 15:38:07
8cc0b5ad,67,white,1,4,0,5,pion,,True,promotion,22.5,positive,2025-04-26 15:38:08
8cc0b5ad,68,black,5,8,6,7,pion,,False,end_game,8.5,negative,2025-04-26 15:38:09
8cc0b5ad,69,white,0,5,4,9,dame,,False,end_game,14.5,positive,2025-04-26 15:38:11
8cc0b5ad,70,black,6,7,7,6,pion,,False,end_game,8.5,negative,2025-04-26 15:38:12
8cc0b5ad,71,white,4,9,8,5,dame,"7,6",False,king_capture,20.5,positive,2025-04-26 15:38:13
8cc0b5ad,72,black,1,0,2,1,pion,,False,end_game,6.5,negative,2025-04-26 15:38:14
8cc0b5ad,73,white,3,4,2,5,pion,,False,end_game,8.5,positive,2025-04-26 15:38:18
8cc0b5ad,74,black,2,1,3,2,pion,,False,end_game,7.5,negative,2025-04-26 15:38:18
8cc0b5ad,75,white,2,5,1,4,pion,,False,end_game,7.5,positive,2025-04-26 15:38:19
8cc0b5ad,76,black,3,2,4,3,pion,,False,end_game,8.5,negative,2025-04-26 15:38:19
8cc0b5ad,77,white,1,4,0,3,pion,,True,promotion,21.5,positive,2025-04-26 15:38:20
8cc0b5ad,78,black,4,3,5,2,pion,,False,end_game,8.5,negative,2025-04-26 15:38:21
8cc0b5ad,79,white,8,5,4,1,dame,"5,2",False,king_capture,19.5,positive,2025-04-26 15:38:25
8cc0b5ad,80,black,0,1,1,0,pion,,False,end_game,5.5,negative,2025-04-26 15:38:25
8cc0b5ad,81,white,0,3,2,5,dame,,False,end_game,10.5,positive,2025-04-26 15:38:28
8cc0b5ad,82,black,1,0,2,1,pion,,False,end_game,6.5,negative,2025-04-26 15:38:29
8cc0b5ad,83,white,7,0,6,1,pion,,False,end_game,7.5,positive,2025-04-26 15:38:32
8cc0b5ad,84,black,2,1,3,2,pion,,False,end_game,7.5,negative,2025-04-26 15:38:32
8cc0b5ad,85,white,4,1,0,5,dame,"3,2",False,king_capture,24.5,positive,2025-04-26 15:38:34
8cc0b5ad,86,black,0,7,1,6,pion,,False,end_game,7.5,negative,2025-04-26 15:38:35
8cc0b5ad,87,white,0,5,2,7,dame,"1,6",False,king_capture,19.5,positive,2025-04-26 15:38:37
8cc0b5ad,88,black,0,9,1,8,pion,,False,end_game,6.5,negative,2025-04-26 15:38:37
8cc0b5ad,89,white,2,7,0,9,dame,"1,8",False,king_capture,22.5,positive,2025-04-26 15:38:38
